candidate	cluster_center	min_distance	max_distance	candi_distance	cos	synscore
council	assembly	0.0	1.3625418	1.1445785	0.26379025	5.7842417e-06
session	assembly	0.0	1.3625418	1.1282262	0.23385487	0.026095098
legislature	assembly	0.0	1.3625418	1.1365794	0.24330671	0.00020133928
assembled	assembly	0.0	1.3625418	1.1421167	0.39290094	0.026189005
remonstrance	assent	0.0	1.0002165	1.1085117	0.41197425	0.46241766
nods	assent	0.0	1.0002165	1.1122735	0.44250563	0.15662217
nod	assent	0.0	1.0002165	1.0657927	0.44320267	0.071169846
nodded	assent	0.0	1.0002165	1.0903472	0.37723342	0.15662217
assent	assent	0.0	1.0002165	0.0	0.8659629	0.56949353
murmurs	assent	0.0	1.0002165	1.1195937	0.4092948	0.15662217
sniff	assent	0.0	1.0002165	1.129661	0.36513337	0.64538
reply	assent	0.0	1.0002165	1.1221465	0.36806017	0.12224633
signified	assent	0.0	1.0002165	1.0986284	0.484753	0.077949755
absurdity	assertion	0.0	1.2081813	1.1643606	0.33322197	0.056155756
forbearance	assertion	0.0	1.2081813	1.1540117	0.22931644	0.001363406
humiliating	assertion	0.0	1.2081813	1.1622403	0.32821336	0.07360147
disregard	assertion	0.0	1.2081813	1.146434	0.30786413	0.008913545
assurances	assertion	0.0	1.2081813	1.1308254	0.29011297	0.07360147
assertion	assertion	0.0	1.2081813	0.0	0.79691565	0.5368873
purely	assertion	0.0	1.2081813	1.0845431	0.39607742	0.07360147
scrupulous	assertion	0.0	1.2081813	1.1647528	0.34944847	0.07360147
proof	assertion	0.0	1.2081813	1.1331905	0.41010907	0.30594927
submission	assertion	0.0	1.2081813	1.1524903	0.3127785	0.1118619
advice	assistance	0.0	0.93072784	1.0995324	0.37463304	0.008685157
assist	assistance	0.0	0.93072784	1.0897858	0.46471572	0.99999964
assistance	assistance	0.0	0.93072784	0.0	0.88511944	0.99999964
services	assistance	0.0	0.93072784	1.1545488	0.3513913	0.9790829
thanks	assistance	0.0	0.93072784	1.1557819	0.3159913	0.00060033984
offers	assistance	0.0	0.93072784	1.1466069	0.33090827	0.9993767
receive	assistance	0.0	0.93072784	1.1537086	0.32684067	0.9993767
pecuniary	assistance	0.0	0.93072784	1.128677	0.3570432	0.9993767
required	assistance	0.0	0.93072784	1.1411273	0.3611757	0.9993767
secretary	assistant	0.0	1.0	1.0456535	0.4533045	2.4399303e-06
commissioner	assistant	0.0	1.0	0.90971035	0.5862135	1.941829e-06
department	assistant	0.0	1.0	1.1135489	0.3800044	0.0072346474
apprentice	assistant	0.0	1.0	1.0917666	0.40402287	0.027016921
consul	assistant	0.0	1.0	1.1159317	0.37734818	6.163197e-06
clerk	assistant	0.0	1.0	1.0805734	0.4161805	0.0003243004
superintendent	assistant	0.0	1.0	1.0750105	0.42217612	0.00041629185
attorney	assistant	0.0	1.0	1.1073443	0.3868943	0.05267439
assistant	assistant	0.0	1.0	0.0	0.99999994	0.011303246
manager	assistant	0.0	1.0	1.1135079	0.38005006	0.50327367
institute	association	0.0	1.3696644	1.1417526	0.22717704	1.622178e-05
national	association	0.0	1.3696644	1.116074	0.24623959	1.1034398e-06
vol	association	0.0	1.3696644	1.1371236	0.24720901	0.003030607
association	association	0.0	1.3696644	0.0	0.6761051	0.07511861
president	association	0.0	1.3696644	1.1344093	0.25748792	0.22174141
international	association	0.0	1.3696644	1.0884475	0.34218886	2.5187881e-05
advancement	association	0.0	1.3696644	1.1291506	0.28135374	0.1413549
monthly	association	0.0	1.3696644	1.1298113	0.19584206	5.5067412e-05
american	association	0.0	1.3696644	1.1156378	0.2340171	4.0822604e-05
executive	association	0.0	1.3696644	1.1334269	0.25050038	4.6250725e-06
audacity	assumption	0.0	1.0	1.1796614	0.30419952	0.6294603
belief	assumption	0.0	1.0	1.1647735	0.32165143	0.9088539
assumption	assumption	0.0	1.0	0.0	1.0	0.53077465
basis	assumption	0.0	1.0	1.1507498	0.33788744	0.50491023
founded	assumption	0.0	1.0	1.173532	0.31141126	0.1377409
based	assumption	0.0	1.0	1.0412112	0.4579395	0.1377409
fundamental	assumption	0.0	1.0	1.184737	0.29819927	1.1863717e-05
justify	assumption	0.0	1.0	1.1677939	0.31812876	0.1377409
pose	assumption	0.0	1.0	1.1800731	0.30371368	0.94130045
superiority	assumption	0.0	1.0	1.1799103	0.30390593	0.45892283
satisfied	assurance	0.0	1.2431692	1.10041	0.27385217	0.0068911226
confident	assurance	0.0	1.2431692	1.1241934	0.36290368	0.0068911226
assurance	assurance	0.0	1.2431692	0.0	0.7596279	0.9984256
self	assurance	0.0	1.2431692	1.1001998	0.4313706	0.000757337
conviction	assurance	0.0	1.2431692	1.1122181	0.40369245	0.959471
assurances	assurance	0.0	1.2431692	1.1312658	0.40428227	0.0068911226
assured	assurance	0.0	1.2431692	1.1106364	0.367362	0.0068911226
frankness	assurance	0.0	1.2431692	1.0831625	0.38986158	0.99991405
forbearance	assurance	0.0	1.2431692	1.1285256	0.44876468	0.31192014
terror	astonishment	0.0	0.8171494	1.0487908	0.48040792	0.00041881006
horror	astonishment	0.0	0.8171494	0.99172294	0.56303465	3.204053e-05
astonishment	astonishment	0.0	0.8171494	0.0	0.9127249	2.5008258e-06
consternation	astonishment	0.0	0.8171494	0.97369856	0.549766	0.57757425
dismay	astonishment	0.0	0.8171494	0.9868866	0.5657913	0.00013219858
admiration	astonishment	0.0	0.8171494	1.0479326	0.47524232	0.0007968594
stared	astonishment	0.0	0.8171494	1.0617374	0.4860102	0.0004269158
surprise	astonishment	0.0	0.8171494	0.908725	0.61751944	4.353327e-06
gazed	astonishment	0.0	0.8171494	1.0746931	0.45654762	0.0004269158
lunatic	asylum	0.0	1.3090308	1.0477797	0.32367855	0.97886413
orphan	asylum	0.0	1.3090308	1.1001248	0.34565085	0.39874747
insane	asylum	0.0	1.3090308	1.1632079	0.3194455	0.94129646
confined	asylum	0.0	1.3090308	1.1237963	0.30618054	0.94129646
capture	asylum	0.0	1.3090308	1.195559	0.27514306	0.71962637
asylum	asylum	0.0	1.3090308	0.0	0.7109957	0.99903345
installed	asylum	0.0	1.3090308	1.1926446	0.31094065	0.94129646
nursery	asylum	0.0	1.3090308	1.1628168	0.25757992	0.9999988
directors	asylum	0.0	1.3090308	1.1977512	0.25153175	0.94129646
pervading	atmosphere	0.0	0.99999994	1.1090049	0.38505423	0.016867768
dimness	atmosphere	0.0	0.99999994	1.1104783	0.38341904	0.016867768
air	atmosphere	0.0	0.99999994	1.0812008	0.41550234	0.72171456
regions	atmosphere	0.0	0.99999994	1.1366446	0.35401967	0.016867768
atmosphere	atmosphere	0.0	0.99999994	0.0	1.0000001	0.1795959
seclusion	atmosphere	0.0	0.99999994	1.1527159	0.33562303	0.085515104
stifling	atmosphere	0.0	0.99999994	1.0154586	0.48442203	0.0022867161
splendor	atmosphere	0.0	0.99999994	1.1155645	0.37775806	0.0008684753
stillness	atmosphere	0.0	0.99999994	1.1329991	0.35815662	0.0022482418
pervaded	atmosphere	0.0	0.99999994	1.1180605	0.3749705	0.016867768
rushworth	attachment	0.0	0.0	1.0940675	0.40150815	0.6947912
attachment	attachment	0.0	0.0	0.0	1.0000001	0.80647624
behaviour	attachment	0.0	0.0	1.0945805	0.40094674	0.97499484
imprudent	attachment	0.0	0.0	1.0766755	0.42038494	0.6947912
protestations	attachment	0.0	0.0	1.1036757	0.39094996	0.6947912
elliot	attachment	0.0	0.0	1.1167275	0.37645993	0.6947912
affection	attachment	0.0	0.0	0.98581064	0.5140887	0.90086275
friendship	attachment	0.0	0.0	1.0511543	0.44753736	0.5967406
aversion	attachment	0.0	0.0	1.1155541	0.3777696	0.93038005
affectation	attachment	0.0	0.0	1.1232492	0.3691557	0.6999455
enemy	attack	0.0	1.0	1.1407924	0.34929648	0.0005197989
attacks	attack	0.0	1.0	1.1826917	0.30062017	0.011764115
combat	attack	0.0	1.0	1.1748496	0.30986425	0.0023297833
event	attack	0.0	1.0	1.1809231	0.30271038	0.0011012108
duel	attack	0.0	1.0	1.1804271	0.3032961	1.6285208e-05
battle	attack	0.0	1.0	1.1370989	0.353503	0.9769532
illness	attack	0.0	1.0	1.1775942	0.30663607	0.0010672108
assault	attack	0.0	1.0	1.1743073	0.31050116	0.0012072611
suddenness	attack	0.0	1.0	1.1806341	0.30305156	0.001933027
attack	attack	0.0	1.0	0.0	1.0000002	0.18422619
attempted	attempt	0.0	1.0817753	0.99476445	0.4630839	0.0004639425
try	attempt	0.0	1.0817753	1.0879306	0.43197596	0.9976618
desperate	attempt	0.0	1.0817753	1.0719659	0.41296896	7.798308e-05
dissuade	attempt	0.0	1.0817753	1.0296792	0.52933997	0.0004639425
attempt	attempt	0.0	1.0817753	0.0	0.8179647	0.009910553
attempts	attempt	0.0	1.0817753	1.0114335	0.51341176	0.0004639425
conceal	attempt	0.0	1.0817753	1.0932523	0.4185043	0.0004639425
futile	attempt	0.0	1.0817753	1.0716797	0.43247077	0.0004639425
servants	attendance	0.0	0.0	1.1533045	0.33494452	0.0026604484
attended	attendance	0.0	0.0	1.1275064	0.36436468	0.0026604484
invitations	attendance	0.0	0.0	1.1518553	0.3366146	0.0026604484
attend	attendance	0.0	0.0	1.1030089	0.39168575	0.0026604484
attendance	attendance	0.0	0.0	0.0	1.0	0.34129074
hospital	attendance	0.0	0.0	1.1546532	0.33338797	0.50951713
requested	attendance	0.0	0.0	1.1541187	0.33400512	0.0026604484
accommodation	attendance	0.0	0.0	1.145285	0.34416106	0.9015653
punctual	attendance	0.0	0.0	1.0426048	0.45648766	0.0026604484
volunteer	attendance	0.0	0.0	1.1546944	0.3333404	0.021750225
attendants	attendant	0.0	0.0	1.1971291	0.28344092	0.0007591068
invitations	attendant	0.0	0.0	1.1864619	0.29615414	0.0007591068
kenge	attendant	0.0	0.0	1.1768099	0.30755925	0.0007591068
madeline	attendant	0.0	0.0	1.190278	0.29161918	0.0007591068
address	attendant	0.0	0.0	1.1950295	0.28595233	4.669465e-07
medical	attendant	0.0	0.0	1.2006239	0.2792512	0.9855483
attendance	attendant	0.0	0.0	1.1954048	0.28550377	0.0037378308
attendant	attendant	0.0	0.0	0.0	1.0	0.00012436011
smike	attendant	0.0	0.0	1.1279389	0.36387694	0.0007591068
installed	attendant	0.0	0.0	1.1802946	0.30345228	0.0007591068
focused	attention	0.0	1.3783652	1.065295	0.261644	0.0038710677
attracted	attention	0.0	1.3783652	1.1232898	0.30202746	0.0038710677
paying	attention	0.0	1.3783652	1.0503983	0.3338621	0.0038710677
pay	attention	0.0	1.3783652	1.1571265	0.29602477	0.8115226
focus	attention	0.0	1.3783652	1.1413736	0.25425598	0.27176043
attention	attention	0.0	1.3783652	0.0	0.72458774	0.99275464
attract	attention	0.0	1.3783652	1.0581956	0.31349874	0.0038710677
interest	attention	0.0	1.3783652	1.0767504	0.30203766	0.26220205
paid	attention	0.0	1.3783652	1.1019491	0.28228804	0.0038710677
notice	attention	0.0	1.3783652	1.1151332	0.27054882	0.95391107
rooms	attic	0.0	1.30919	1.1373173	0.37465352	0.99999166
bedroom	attic	0.0	1.30919	1.1225891	0.3696807	0.9999844
cellar	attic	0.0	1.30919	1.0431556	0.45195556	0.9999987
garret	attic	0.0	1.30919	1.0958854	0.34672698	0.99999726
stairs	attic	0.0	1.30919	1.1351258	0.36754045	0.999995
staircase	attic	0.0	1.30919	1.0927979	0.4533912	0.9999988
climbed	attic	0.0	1.30919	1.1345781	0.41474003	0.99998724
attic	attic	0.0	1.30919	0.0	0.75715226	1.0
basement	attic	0.0	1.30919	1.0544063	0.4448139	0.9999646
proportions	attire	0.0	1.1478738	1.105628	0.37576118	0.00039809884
embroidery	attire	0.0	1.1478738	1.1345431	0.45867866	1.3567203e-05
mien	attire	0.0	1.1478738	1.1320691	0.44831973	0.010108087
gowns	attire	0.0	1.1478738	1.1242713	0.4968119	0.00039809884
costly	attire	0.0	1.1478738	1.0900323	0.46888745	0.00039809884
attired	attire	0.0	1.1478738	1.0860342	0.61976635	0.00039809884
attire	attire	0.0	1.1478738	0.0	0.78567624	0.29523915
apparel	attire	0.0	1.1478738	1.0296603	0.59618324	0.96467686
finery	attire	0.0	1.1478738	1.0914017	0.5135352	6.512792e-05
assumed	attitude	0.0	1.1526753	1.1024512	0.39136308	0.00016489853
expression	attitude	0.0	1.1526753	1.0851492	0.33387333	0.00086320017
habitual	attitude	0.0	1.1526753	1.1363851	0.34864977	0.00016489853
demeanour	attitude	0.0	1.1526753	1.1330762	0.3442458	0.0002686001
attitude	attitude	0.0	1.1526753	0.0	0.8172116	1.1632799e-05
manner	attitude	0.0	1.1526753	1.1346328	0.34761104	9.323135e-06
meditation	attitude	0.0	1.1526753	1.1516414	0.37856165	5.332961e-05
dignified	attitude	0.0	1.1526753	1.1439246	0.37682346	0.00016489853
pose	attitude	0.0	1.1526753	1.1095078	0.37756753	0.00023667542
district	attorney	0.0	1.1009148	1.0189068	0.41896567	0.99336857
deputy	attorney	0.0	1.1009148	1.0832542	0.41852713	3.4722565e-05
office	attorney	0.0	1.1009148	1.0843271	0.43465272	0.99983644
commissioners	attorney	0.0	1.1009148	1.1026398	0.3487175	0.03835864
solicitor	attorney	0.0	1.1009148	1.0069646	0.49075794	0.071860716
president	attorney	0.0	1.1009148	1.0929953	0.41068456	0.9995646
clerk	attorney	0.0	1.1009148	1.0611302	0.5396349	0.7896445
attorney	attorney	0.0	1.1009148	0.0	0.8348633	0.8797584
magistrate	attorney	0.0	1.1009148	1.0911406	0.42908955	0.00026865106
repugnance	attraction	0.0	0.0	1.1778347	0.30635267	0.08580891
tolerated	attraction	0.0	0.0	1.107772	0.38642067	0.46754515
inexplicable	attraction	0.0	0.0	1.1651163	0.32125202	0.46754515
irresistible	attraction	0.0	0.0	1.1781237	0.3060122	0.46754515
unique	attraction	0.0	0.0	1.173572	0.31136444	0.46754515
instinctive	attraction	0.0	0.0	1.1796079	0.30426267	0.46754515
potent	attraction	0.0	0.0	1.1369292	0.35369608	0.46754515
centre	attraction	0.0	0.0	1.151968	0.3364849	0.011299304
feminine	attraction	0.0	0.0	1.1728303	0.31223443	0.0080898795
attraction	attraction	0.0	0.0	0.0	1.0	0.7083274
sold	auction	0.0	0.0	1.1192402	0.3736507	0.0021863347
sale	auction	0.0	0.0	1.0127761	0.48714218	2.7331944e-06
market	auction	0.0	0.0	1.2046356	0.27442646	0.0002206825
prices	auction	0.0	0.0	1.1937171	0.28751966	0.0021863347
expenses	auction	0.0	0.0	1.1809367	0.30269423	0.0021863347
auction	auction	0.0	0.0	0.0	1.0	2.7619848e-05
mortgage	auction	0.0	0.0	1.201504	0.27819404	0.0021863347
bought	auction	0.0	0.0	1.1631045	0.32359388	0.0021863347
grocery	auction	0.0	0.0	1.1909604	0.29080668	5.951567e-05
expense	auction	0.0	0.0	1.2088814	0.26930287	7.766031e-05
audacity	audacity	0.0	0.0	0.0	1.0	0.6138378
insulting	audacity	0.0	0.0	1.1628364	0.3239057	0.055664375
affront	audacity	0.0	0.0	1.1589501	0.3284173	0.01425289
impertinence	audacity	0.0	0.0	1.114321	0.3791443	0.0011099465
modesty	audacity	0.0	0.0	1.167348	0.31864923	9.25108e-05
gratify	audacity	0.0	0.0	1.1575828	0.3300011	0.055664375
impudence	audacity	0.0	0.0	1.0821999	0.41442165	0.0016467753
boldness	audacity	0.0	0.0	1.0751476	0.4220288	0.8695387
presumption	audacity	0.0	0.0	1.1236187	0.3687405	0.070058726
stimulated	audacity	0.0	0.0	1.1555796	0.33231792	0.055664375
guests	audience	0.0	1.2745433	1.1561692	0.28108758	0.029279374
crowd	audience	0.0	1.2745433	1.1219428	0.14652574	0.0044084704
everyone	audience	0.0	1.2745433	1.183716	0.19819042	0.029279374
seats	audience	0.0	1.2745433	1.1852012	0.20041183	0.0028684526
applause	audience	0.0	1.2745433	1.121345	0.28020623	8.887764e-05
entertainment	audience	0.0	1.2745433	1.1902951	0.28322434	0.00037077628
students	audience	0.0	1.2745433	1.1392907	0.16638012	0.029279374
spectators	audience	0.0	1.2745433	1.0788922	0.29962766	0.029279374
audience	audience	0.0	1.2745433	0.0	0.77063924	4.3604385e-05
assembled	audience	0.0	1.2745433	1.1424681	0.23954724	0.029279374
betsey	aunt	0.0	1.0	1.0787482	0.41815108	0.55572414
uncle	aunt	0.0	1.0	1.0141011	0.48579943	0.05392446
miss	aunt	0.0	1.0	1.0863147	0.4099602	0.9999807
niece	aunt	0.0	1.0	1.0527203	0.44588998	4.8447953e-05
aunt	aunt	0.0	1.0	0.0	1.0	0.9976343
sister	aunt	0.0	1.0	0.97516733	0.52452433	0.08474458
jessie	aunt	0.0	1.0	1.076157	0.42094305	0.55572414
cousin	aunt	0.0	1.0	1.0793567	0.41749462	0.000484634
kate	aunt	0.0	1.0	1.049334	0.44944912	0.55572414
lavinia	aunt	0.0	1.0	0.96865517	0.53085357	0.55572414
poem	author	0.0	1.2806041	1.0894883	0.30139196	0.99944085
published	author	0.0	1.2806041	1.0936043	0.26057822	0.9996588
hawthorne	author	0.0	1.2806041	1.0660496	0.32291898	0.99998045
poet	author	0.0	1.2806041	1.0807655	0.32685742	0.7699644
authors	author	0.0	1.2806041	1.0867484	0.2956363	0.9996588
author	author	0.0	1.2806041	0.0	0.76812327	0.9999994
artist	author	0.0	1.2806041	1.0884173	0.32038617	0.8766495
writer	author	0.0	1.2806041	1.0374761	0.40025157	0.99896896
reader	author	0.0	1.2806041	1.0734668	0.35504806	0.9999838
novel	author	0.0	1.2806041	1.0998739	0.28689933	0.76681685
jurisdiction	authority	0.0	1.3275265	1.1317599	0.3865825	1.5441261e-05
patronage	authority	0.0	1.3275265	1.1404041	0.35717392	0.00033109201
commissioners	authority	0.0	1.3275265	1.1445056	0.3917086	0.0016644495
authority	authority	0.0	1.3275265	0.0	0.73800164	0.99118644
power	authority	0.0	1.3275265	1.102339	0.38976893	0.29347688
subordinate	authority	0.0	1.3275265	1.1396911	0.39962384	0.00065727864
ecclesiastical	authority	0.0	1.3275265	1.1438054	0.3709141	0.0016644495
dignity	authority	0.0	1.3275265	1.1172857	0.3984782	0.09275258
behalf	authority	0.0	1.3275265	1.1454524	0.34152615	1.2259764e-05
sovereign	authority	0.0	1.3275265	1.1414211	0.34155092	0.56972337
truck	automobile	0.0	1.2601042	1.1889377	0.52656275	0.99975413
riding	automobile	0.0	1.2601042	1.1803117	0.24876468	0.99999154
engine	automobile	0.0	1.2601042	1.1818836	0.49274185	0.9998073
cars	automobile	0.0	1.2601042	1.191542	0.43018904	0.9999434
ambulance	automobile	0.0	1.2601042	1.1775254	0.34463084	0.99850345
